module_url,module_name,activity_url,activity_name,activity_type,activity_date
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/1,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15425.aspx,马克思主义学院2023年全国优秀大学生夏令营,【讲座论坛】,2023-06-28
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/1,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15424.aspx,马克思主义学院2023年全国优秀大学生夏令营,【讲座论坛】,2023-06-29
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/1,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15409.aspx,碳中和背景下环境多学科交叉前沿学术研讨会,【讲座论坛】,2023-06-17
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/1,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15400.aspx,基金会内部会议,【讲座论坛】,2023-06-09
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/1,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15399.aspx,成长计划大学物理期末复习讲座,【讲座论坛】,2023-06-10
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/1,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15394.aspx,有机化学2-1成长计划讲座,【讲座论坛】,2023-06-11
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/1,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15392.aspx,无机化学成长计划讲座,【讲座论坛】,2023-06-11
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/1,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15390.aspx,有机化学2-1成长计划讲座,【讲座论坛】,2023-06-11
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/1,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15378.aspx,结构化学成长计划期末讲座,【讲座论坛】,2023-06-10
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/1,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15377.aspx,成长计划物化复习讲座,【讲座论坛】,2023-06-10
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/2,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15370.aspx,成长计划大学物理期末复习讲座,【讲座论坛】,2023-06-03
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/2,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15353.aspx,发展办会议,【讲座论坛】,2023-05-30
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/2,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15345.aspx,大学物理成长计划第六次讲座,【讲座论坛】,2023-05-27
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/2,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15305.aspx,三农学社分享会,【讲座论坛】,2023-05-28
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/2,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15269.aspx,结构化学成长计划讲座,【讲座论坛】,2023-05-27
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/2,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15266.aspx,高等数学成长计划讲座,【讲座论坛】,2023-05-28
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/2,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15256.aspx,大学物理成长计划第六次讲座,【讲座论坛】,2023-05-26
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/2,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15255.aspx,大学物理成长计划第五次讲座,【讲座论坛】,2023-05-28
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/2,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15232.aspx,新民集团来访,【讲座论坛】,2023-05-19
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/2,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15195.aspx,有机成长计划讲座,【讲座论坛】,2023-05-28
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/3,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15192.aspx,大学物理成长计划第四次讲座,【讲座论坛】,2023-05-19
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/3,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15189.aspx,心理讲座,【讲座论坛】,2023-05-25
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/3,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15166.aspx,无机化学成长计划讲座,【讲座论坛】,2023-05-20
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/3,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15146.aspx,“公能会客厅”――辅修、转专业讲座,【讲座论坛】,2023-05-18
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/3,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15090.aspx,有机化学2-1成长计划讲座,【讲座论坛】,2023-05-14
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/3,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15072.aspx,教育部配比核查,【讲座论坛】,2023-05-09
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/3,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15069.aspx,中国古代家具、铜镜的鉴定要点及真伪对比 沙龙活动,【讲座论坛】,2023-05-21
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/3,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15059.aspx,大学物理成长计划第三次讲座,【讲座论坛】,2023-05-12
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/3,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15055.aspx,有机化学2-2成长计划第七次讲座,【讲座论坛】,2023-06-03
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/3,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15054.aspx,有机化学2-2成长计划第六次讲座,【讲座论坛】,2023-05-27
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/4,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15053.aspx,有机化学2-2成长计划第五次讲座,【讲座论坛】,2023-05-20
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/4,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15052.aspx,有机化学2-2成长计划第四次讲座,【讲座论坛】,2023-05-13
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/4,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15044.aspx,成长计划定量分析化学第二次讲座,【讲座论坛】,2023-05-20
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/4,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15035.aspx,结构化学成长计划讲座,【讲座论坛】,2023-05-14
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/4,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/15026.aspx,成长计划大学物理第二次讲座,【讲座论坛】,2023-05-07
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/4,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14932.aspx,高等数学成长计划讲座,【讲座论坛】,2023-05-14
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/4,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14843.aspx,大学物理成长计划第二次讲座,【讲座论坛】,2023-04-23
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/4,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14836.aspx,紫石榴工作室“筑学”计划讲座,【讲座论坛】,2023-04-23
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/4,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14835.aspx,紫石榴工作室“筑学”计划讲座,【讲座论坛】,2023-04-23
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/4,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14789.aspx,金融学院定向越野活动总结大会,【讲座论坛】,2023-04-27
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/5,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14763.aspx,成长计划物化讲座,【讲座论坛】,2023-04-23
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/5,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14720.aspx,数学建模大赛经验分享会,【讲座论坛】,2023-04-16
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/5,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14716.aspx,辅导员理论研究能力提升实训实验室专题培训,【讲座论坛】,2023-04-27
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/5,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14704.aspx,结构化学成长计划讲座,【讲座论坛】,2023-04-22
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/5,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14684.aspx,第十九届“校长杯”辩论赛初赛,【讲座论坛】,2023-04-16
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/5,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14635.aspx,“形势与政策”第2讲“在高质量发展中推进中国式现代化”,【讲座论坛】,2023-04-13
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/5,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14617.aspx,京剧名家进校园――著名余派老生演员凌珂老师专题讲座，暨南开大学学生京剧团主题团日活动,【讲座论坛】,2023-04-22
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/5,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14592.aspx,成长计划大学物理第一次讲座,【讲座论坛】,2023-04-09
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/5,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14591.aspx,有机化学2-2成长计划第二次讲座,【讲座论坛】,2023-04-22
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/5,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14560.aspx,成长计划 有机2-1,【讲座论坛】,2023-04-09
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/6,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14497.aspx,高等数学成长计划讲座,【讲座论坛】,2023-04-09
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/6,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14490.aspx,有机化学2-2成长计划第三次讲座,【讲座论坛】,2023-04-08
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/6,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14489.aspx,有机化学2-2成长计划第二次讲座,【讲座论坛】,2023-04-08
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/6,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14487.aspx,定量化学分析成长计划第一次讲座,【讲座论坛】,2023-04-09
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/6,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14451.aspx,结构化学成长计划讲座,【讲座论坛】,2023-04-06
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/6,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14449.aspx,大学物理成长计划第一次讲座,【讲座论坛】,2023-04-01
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/6,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14441.aspx,教育科技人才一体统筹助推中国式现代化――形势与政策课（第一讲）,【讲座论坛】,2023-04-06
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/6,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14394.aspx,文博学术讲座“延续与变革：中国新石器晚期至晚商的铃”,【讲座论坛】,2023-04-04
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/6,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14392.aspx,爱乐音协主题团日活动,【讲座论坛】,2023-04-04
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/6,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14385.aspx,有机化学2-2成长计划第一次讲座,【讲座论坛】,2023-04-01
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/7,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14353.aspx,三农学社例会,【讲座论坛】,2023-04-02
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/7,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14225.aspx,创客沙龙-全国大学生电子设计竞赛经验分享会,【讲座论坛】,2023-03-25
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/7,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14187.aspx,形势与政策课――教育科技人才一体统筹助推中国式现代化,【讲座论坛】,2023-03-23
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/7,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14163.aspx,毕业生留津意向情况调研,【讲座论坛】,2023-03-23
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/7,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14153.aspx,对外经贸大学交流,【讲座论坛】,2023-03-23
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/7,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14148.aspx,金融学院文艺之夜,【讲座论坛】,2023-04-08
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/7,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14043.aspx,《自媒体创业与行业分析》专题培训,【讲座论坛】,2023-03-15
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/7,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14009.aspx,经济社会发展现状及学业规划主题宣讲,【讲座论坛】,2023-03-16
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/7,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14008.aspx,团校课程,【讲座论坛】,2023-04-08
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/7,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/14007.aspx,团校开学,【讲座论坛】,2023-03-16
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/8,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13952.aspx,精品项目+新闻与传播学院学术训练营,【讲座论坛】,2023-03-26
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/8,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13946.aspx,新闻与传播学院学术训练营活动,【讲座论坛】,2023-03-26
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/8,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13942.aspx,【精品项目+“职来职往”与你讲述我的求职故事】,【讲座论坛】,2023-03-19
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/8,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13934.aspx,有机化学习题课,【讲座论坛】,2023-03-12
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/8,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13919.aspx,精品项目+马克思主义学院“午间学术沙龙”,【讲座论坛】,2023-03-10
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/8,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13904.aspx,毕业生经验分享交流系列讲坛,【讲座论坛】,2023-05-18
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/8,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13864.aspx,辅导员座谈会,【讲座论坛】,2023-03-09
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/8,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13863.aspx,精品项目答辩,【讲座论坛】,2023-03-09
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/8,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13846.aspx,“校长杯”经验分享讲座,【讲座论坛】,2023-03-08
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/8,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13827.aspx,学工部党支部集中学习、组织生活会,【讲座论坛】,2023-03-10
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/9,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13732.aspx,学工部党支部组织生活会,【讲座论坛】,2023-03-03
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/9,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13665.aspx,军事教研室新学期军理课助教工作培训会,【讲座论坛】,2023-02-22
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/9,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13559.aspx,系统测试,【讲座论坛】,2023-02-12
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/9,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13550.aspx,南开大学周恩来政府管理学院国策论坛线上讲座,【讲座论坛】,2023-02-03
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/9,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13537.aspx,成长计划大物讲座,【讲座论坛】,2022-12-03
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/9,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13535.aspx,导师有约――研究生师生交流下午茶,【讲座论坛】,2022-12-01
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/9,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13462.aspx,金实团校第四次“青马导师”系列讲座,【讲座论坛】,2022-11-24
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/9,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13461.aspx,高等数学成长计划讲座,【讲座论坛】,2022-11-27
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/9,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13417.aspx,计算机学院和网络空间安全学院本科生学习沙龙,【讲座论坛】,2022-11-27
http://kwhd.nankai.edu.cn/index/orderlist/type/1.aspx/p/9,讲座论坛,http://kwhd.nankai.edu.cn/index/orderview/id/13358.aspx,百项国创立项经验分享会,【讲座论坛】,2022-11-20
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/1,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15431.aspx,环境科学与工程学院毕业晚会彩排,【文艺演出】,2023-06-20
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/1,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15421.aspx,“思源堂之夜”――2023年南开大学医学院送毕业生晚会,【文艺演出】,2023-06-16
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/1,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15408.aspx,生命科学学院2023毕业晚会活动准备,【文艺演出】,2023-06-12
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/1,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15406.aspx,法学院2023届毕业歌会,【文艺演出】,2023-06-18
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/1,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15405.aspx,经济学院毕业晚会节目审核,【文艺演出】,2023-06-11
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/1,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15397.aspx,电光学院毕业晚会,【文艺演出】,2023-06-17
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/1,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15396.aspx,电光学院毕业晚会彩排,【文艺演出】,2023-06-18
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/1,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15379.aspx,环境学院2023届毕业晚会,【文艺演出】,2023-06-19
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/1,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15371.aspx,法学院原创话剧《祖国尊严的捍卫者――梅汝H》,【文艺演出】,2023-05-31
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/1,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15360.aspx,政府学院毕业晚会,【文艺演出】,2023-06-16
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/2,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15359.aspx,政府学院毕业晚会,【文艺演出】,2023-06-15
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/2,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15358.aspx,政府学院毕业晚会彩排,【文艺演出】,2023-06-14
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/2,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15347.aspx,《萧明华》排练,【文艺演出】,2023-06-03
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/2,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15346.aspx,法学院原创话剧《祖国尊严的捍卫者梅汝》,【文艺演出】,2023-05-31
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/2,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15340.aspx,法学院原创话剧《祖国尊严的捍卫者梅汝》排演,【文艺演出】,2023-06-04
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/2,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15338.aspx,药学院毕业晚会,【文艺演出】,2023-06-21
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/2,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15337.aspx,药学院毕业晚会彩排,【文艺演出】,2023-06-20
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/2,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15308.aspx,国乐相声协会毕业生相声专场（津南场）,【文艺演出】,2023-06-03
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/2,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15307.aspx,国乐相声协会毕业生相声专场（八里台场）,【文艺演出】,2023-06-02
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/2,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15264.aspx,金融学院话剧节门票发放,【文艺演出】,2023-05-24
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/3,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15258.aspx,法学院原创话剧《祖国尊严的捍卫者――梅汝H》排演,【文艺演出】,2023-06-01
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/3,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15257.aspx,金融学院话剧节排练,【文艺演出】,2023-05-24
